tickers,market,name,naverTheme,-1,0,1,mmt
203450,KOSDAQ,유니온바이오메트릭스,['바이오인식(생체인식)'],,,,
77500,KOSPI,유니퀘스트,"['온디바이스 AI', '바이오인식(생체인식)', '4차산업 수혜주', '자율주행차']",0.011,0.523,0.466,dn/dnk
11320,KOSDAQ,유니크,"['자동차부품', '수소차(연료전지/부품/충전소 등)']",0.001,0.522,0.477,dn/dnk
86390,KOSDAQ,유니테스트,"['3D 낸드(NAND)', '태양광에너지', 'HBM(고대역폭메모리)', '반도체 장비']",0.004,0.907,0.089,dn/dnk
241690,KOSDAQ,유니테크노,"['자동차부품', '전력저장장치(ESS)', '밸류업(25년 기업가치 제고계획 발표)']",0.993,0.006,0.0,dn/dnk
142210,KOSDAQ,유니트론텍,"['자율주행차', '반도체 재료/부품']",0.0,0.001,0.999,dn/dnk
389680,KOSDAQ,유디엠텍,['지능형로봇/인공지능(AI)'],,,,
88340,KOSDAQ,유라클,"['지역화폐', 'STO(토큰증권 발행)', '모바일솔루션(스마트폰)', '퓨리오사AI']",,,,
48430,KOSDAQ,유라테크,['자동차부품'],0.0,0.992,0.008,dn/dnk
206650,KOSDAQ,유바이오로직스,"['코로나19(치료제/백신 개발 등)', '코로나19(진단/치료제/백신 개발 등)', '백신/진단시약/방역(신종플루, AI 등)', '마이크로바이옴', '코로나19(진단키트)', '보톡스(보툴리눔톡신)']",0.0,0.001,0.999,dn/dnk
89850,KOSDAQ,유비벨록스,"['모바일솔루션(스마트폰)', '삼성페이', '스마트카(SMART CAR)', 'RFID(NFC 등)', '마이데이터', '유심(USIM)']",0.081,0.4,0.519,dn/dnk
84440,KOSDAQ,유비온,['교육/온라인 교육'],0.0,0.017,0.983,dn/dnk
32620,KOSDAQ,유비케어,"['고령화 사회(노인복지)', '의료기기', '원격진료/비대면진료(U-Healthcare)']",0.008,0.98,0.013,dn/dnk
264450,KOSDAQ,유비쿼스,"['5G(5세대 이동통신)', '통신장비', '지주사', '사물인터넷']",0.988,0.012,0.001,dn/dnk
78070,KOSDAQ,유비쿼스홀딩스,['지주사'],0.123,0.876,0.001,dn/dnk
2920,KOSPI,유성기업,['자동차부품'],0.008,0.854,0.137,dn/dnk
24800,KOSDAQ,유성티엔에스,"['편의점', '종합 물류']",0.0,0.001,0.998,dn/dnk
700,KOSPI,유수홀딩스,"['지주사', '블록체인']",0.0,0.003,0.997,dn/dnk
54930,KOSDAQ,유신,"['철도', '우크라이나 재건', '수자원(양적/질적 개선)', 'GTX(수도권 광역급행철도)', '네옴시티']",0.003,0.889,0.107,dn/dnk
69330,KOSDAQ,유아이디,"['터치패널(스마트폰/태블릿PC 등)', '스마트폰']",0.071,0.546,0.383,dn/dnk
49520,KOSDAQ,유아이엘,"['휴대폰부품', '스마트폰']",0.992,0.007,0.0,dn/dnk
444920,KOSDAQ,유안타제11호스팩,['기업인수목적회사(SPAC)'],,,,dn/dnk
446150,KOSDAQ,유안타제12호스팩,['기업인수목적회사(SPAC)'],,,,dn/dnk
450940,KOSDAQ,유안타제14호스팩,['기업인수목적회사(SPAC)'],,,,dn/dnk
473050,KOSDAQ,유안타제15호스팩,['기업인수목적회사(SPAC)'],,,,
474490,KOSDAQ,유안타제16호스팩,['기업인수목적회사(SPAC)'],,,,
3470,KOSPI,유안타증권,"['증권', '밸류업(24년 기업가치 제고계획 발표)']",0.0,0.001,0.999,dn/dnk
263770,KOSDAQ,유에스티,"['니켈', '강관업체(Steel pipe)', '2차전지', '2차전지(소재/부품)', '전기차', '철강 중소형']",0.899,0.096,0.005,dn/dnk
72130,KOSPI,유엔젤,"['SNS(소셜네트워크서비스)', 'AI 챗봇(챗GPT 등)', '클라우드 컴퓨팅', '모바일솔루션(스마트폰)', '교육/온라인 교육', '재난/안전(지진/화재 등)', '출산장려정책']",0.012,0.22,0.769,dn/dnk
220,KOSPI,유유제약,"['제약업체', '치매']",0.303,0.58,0.118,dn/dnk
388720,KOSDAQ,유일로보틱스,"['로봇(산업용/협동로봇 등)', '스마트팩토리(스마트공장)', '지능형로봇/인공지능(AI)']",0.048,0.952,,dn/dnk
340930,KOSDAQ,유일에너테크,"['2차전지(장비)', '2차전지(전고체)', '리튬', '2차전지', '수소차(연료전지/부품/충전소 등)', '전기차', '전력저장장치(ESS)']",0.383,0.399,0.218,dn/dnk
23410,KOSDAQ,유진기업,"['아스콘(아스팔트 콘크리트)', 'GTX(수도권 광역급행철도)', '시멘트/레미콘']",0.002,0.775,0.223,dn/dnk
56080,KOSDAQ,유진로봇,"['지능형로봇/인공지능(AI)', '자율주행차', 'DMZ 평화공원', '사물인터넷']",0.0,0.0,1.0,dn/dnk
468760,KOSDAQ,유진스팩10호,['기업인수목적회사(SPAC)'],,,,
488060,KOSDAQ,유진스팩11호,['기업인수목적회사(SPAC)'],,,,
84370,KOSDAQ,유진테크,"['2차전지', '리비안(RIVIAN)', '3D 낸드(NAND)', '2차전지(소재/부품)', '반도체 장비']",0.999,0.001,0.0,dn/dnk
240600,KOSDAQ,유진테크놀로지,"['2차전지', '리비안(RIVIAN)', '2차전지(소재/부품)']",,,,dn/dnk
1200,KOSPI,유진투자증권,"['증권', 'STO(토큰증권 발행)']",0.028,0.139,0.834,dn/dnk
221800,KOSDAQ,유투바이오,"['코로나19(진단/치료제/백신 개발 등)', '코로나19(진단키트)']",0.001,0.997,0.002,dn/dnk
179900,KOSDAQ,유티아이,"['갤럭시 부품주', '스마트폰', '플렉서블 디스플레이', '폴더블폰']",0.665,0.329,0.006,dn/dnk
263050,KOSDAQ,유틸렉스,"['면역항암제', '코로나19(치료제/백신 개발 등)', '코로나19(진단/치료제/백신 개발 등)']",0.001,,0.999,dn/dnk
100,KOSPI,유한양행,"['비만치료제', '제약업체', '면역항암제', '치매', '밸류업(24년 기업가치 제고계획 발표)', '겨울', '미용기기', '백신/진단시약/방역(신종플루, AI 등)', '화이자(PFIZER)']",0.899,0.099,0.002,dn/dnk
3460,KOSPI,유화증권,['증권'],0.0,0.003,0.997,dn/dnk
191410,KOSDAQ,육일씨엔에쓰,"['스마트폰', '자동차부품']",0.025,0.973,0.002,dn/dnk
372170,KOSDAQ,윤성에프앤씨,"['2차전지(장비)', '2차전지']",,,,dn/dnk
146060,KOSDAQ,율촌,"['강관업체(Steel pipe)', '2차전지', '2차전지(소재/부품)', '철강 중소형', '日 수출 규제(국산화 등)']",,,,dn/dnk
8730,KOSPI,율촌화학,"['2차전지', '2차전지(소재/부품)', '日 수출 규제(국산화 등)']",0.0,0.002,0.997,dn/dnk
8250,KOSPI,이건산업,"['조림사업', '리모델링/인테리어', '온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS)']",0.001,0.276,0.723,dn/dnk
39020,KOSDAQ,이건홀딩스,"['태양광에너지', '지주사', '조림사업', '리모델링/인테리어']",0.002,0.036,0.962,dn/dnk
25820,KOSPI,이구산업,['비철금속'],0.005,0.438,0.557,dn/dnk
67920,KOSDAQ,이글루,"['인터넷은행', '핀테크(FinTech)', '보안주(정보)']",0.0,0.232,0.768,dn/dnk
44960,KOSDAQ,이글벳,"['백신/진단시약/방역(신종플루, AI 등)', '구충제(펜벤다졸, 이버멕틴 등)', '메르스 코로나 바이러스', '아프리카 돼지열병(ASF)']",0.005,0.994,0.001,dn/dnk
303530,KOSDAQ,이노뎁,"['지능형로봇/인공지능(AI)', '메타버스(Metaverse)', '보안주(물리)']",0.0,,1.0,dn/dnk
302430,KOSDAQ,이노메트리,"['2차전지(장비)', '전기차 화재 방지(배터리 열폭주 등)', '2차전지', '유리 기판']",0.036,0.94,0.024,dn/dnk
214320,KOSPI,이노션,['광고'],0.151,0.847,0.002,dn/dnk
462350,KOSDAQ,이노스페이스,['우주항공산업(누리호/인공위성 등)'],,,,
274400,KOSDAQ,이노시뮬레이션,"['방위산업/전쟁 및 테러', '증강현실(AR)', '가상현실(VR)']",,,,dn/dnk
73490,KOSDAQ,이노와이어리스,"['5G(5세대 이동통신)', '통신장비']",0.001,0.003,0.996,dn/dnk
215790,KOSDAQ,이노인스트루먼트,"['5G(5세대 이동통신)', '통신장비', '우크라이나 재건']",0.113,0.628,0.259,dn/dnk
344860,KOSDAQ,이노진,['탈모 치료'],0.001,0.998,0.001,dn/dnk
469610,KOSDAQ,이노테크,"['플렉서블 디스플레이', '2025 하반기 신규상장', '반도체 장비']",,,,
88390,KOSDAQ,이녹스,"['PCB(FPCB 등)', '우주항공산업(누리호/인공위성 등)', '갤럭시 부품주', '2차전지', '아이폰', '스페이스X(SpaceX)', '2차전지(소재/부품)', '코리아 밸류업 지수(Korea Value-up Index)', '밸류업(24년 기업가치 제고계획 발표)', '폴더블폰', '반도체 재료/부품', '지주사', 'OLED(유기 발광 다이오드)', '日 수출 규제(국산화 등)']",0.003,0.704,0.293,dn/dnk
272290,KOSDAQ,이녹스첨단소재,"['PCB(FPCB 등)', '우주항공산업(누리호/인공위성 등)', '갤럭시 부품주', '아이폰', '스페이스X(SpaceX)', '코리아 밸류업 지수(Korea Value-up Index)', '밸류업(24년 기업가치 제고계획 발표)', '폴더블폰', '반도체 재료/부품', 'OLED(유기 발광 다이오드)', '日 수출 규제(국산화 등)']",0.0,0.999,0.001,dn/dnk
53350,KOSDAQ,이니텍,"['인터넷은행', '핀테크(FinTech)', '보안주(정보)', '카카오뱅크(kakao BANK)', '블록체인']",0.0,0.002,0.998,dn/dnk
452400,KOSDAQ,이닉스,"['온디바이스 AI', 'CXL(컴퓨트익스프레스링크)', '전기차 화재 방지(배터리 열폭주 등)', '2차전지', '자율주행차', '아이폰', '3D 낸드(NAND)', '반도체 대표주(생산)', '2차전지(소재/부품)', '전기차', 'IT 대표주', '코리아 밸류업 지수(Korea Value-up Index)', '시스템반도체', '밸류업(24년 기업가치 제고계획 발표)', 'HBM(고대역폭메모리)']",,,,
264850,KOSDAQ,이랜시스,"['로봇(산업용/협동로봇 등)', '보안주(물리)']",0.006,0.592,0.402,dn/dnk
54210,KOSDAQ,이랜텍,"['휴대폰부품', '갤럭시 부품주', '메타버스(Metaverse)', '2차전지', '증강현실(AR)', '2차전지(소재/부품)', '전력저장장치(ESS)', '가상현실(VR)', '무선충전기술']",0.999,0.0,0.0,dn/dnk
9730,KOSDAQ,이렘,"['비철금속', '강관업체(Steel pipe)']",0.008,0.857,0.136,dn/dnk
65440,KOSDAQ,이루온,"['SNS(소셜네트워크서비스)', '5G(5세대 이동통신)', '모바일솔루션(스마트폰)', '삼성페이', 'RFID(NFC 등)', '애플페이', '유심(USIM)']",0.001,0.184,0.815,dn/dnk
88260,KOSPI,이리츠코크렙,['리츠(REITs)'],0.001,0.995,0.004,dn/dnk
139480,KOSPI,이마트,"['황사/미세먼지', '소매유통', '밸류업(25년 기업가치 제고계획 발표)', '밸류업(24년 기업가치 제고계획 발표)', '호텔/리조트', '편의점', '여름']",0.0,0.0,1.0,dn/dnk
424870,KOSDAQ,이뮨온시아,['면역항암제'],,,,
115610,KOSDAQ,이미지스,"['터치패널(스마트폰/태블릿PC 등)', '스마트폰', '시스템반도체', '모바일솔루션(스마트폰)']",0.059,0.94,0.001,dn/dnk
478110,KOSDAQ,이베스트스팩6호,['기업인수목적회사(SPAC)'],,,,
131400,KOSDAQ,이브이첨단소재,"['2차전지(전고체)', 'PCB(FPCB 등)']",0.165,0.826,0.01,dn/dnk
351330,KOSDAQ,이삭엔지니어링,['스마트팩토리(스마트공장)'],0.406,0.592,0.002,dn/dnk
80010,KOSDAQ,이상네트웍스,['니켈'],0.0,0.001,0.999,dn/dnk
457190,KOSPI,이수스페셜티케미컬,"['2차전지(전고체)', '2차전지']",,,,dn/dnk
86890,KOSDAQ,이수앱지스,"['면역항암제', '치매', '바이오시밀러(복제 바이오의약품)']",0.0,1.0,0.0,dn/dnk
7660,KOSPI,이수페타시스,"['PCB(FPCB 등)', '우주항공산업(누리호/인공위성 등)', '5G(5세대 이동통신)', 'AI 챗봇(챗GPT 등)', '밸류업(25년 기업가치 제고계획 발표)']",0.0,0.044,0.955,dn/dnk
5950,KOSPI,이수화학,['석유화학'],0.108,0.875,0.017,dn/dnk
47560,KOSDAQ,이스트소프트,"['4차산업 수혜주', 'AI 챗봇(챗GPT 등)', '딥페이크(deepfake)', '핀테크(FinTech)', '보안주(정보)', '게임', '모바일게임(스마트폰)']",0.0,0.003,0.997,dn/dnk
900110,KOSDAQ,이스트아시아홀딩스,"['패션/의류', '국내 상장 중국기업']",0.292,0.693,0.015,dn/dnk
239340,KOSDAQ,이스트에이드,"['지능형로봇/인공지능(AI)', '웹툰']",0.001,0.007,0.992,dn/dnk
67010,KOSDAQ,이씨에스,"['SI(시스템통합)', '양자암호/양자컴퓨팅', '화폐/금융자동화기기(디지털화폐 등)', '철도', '의료기기', '키오스크(KIOSK)', '재택근무/스마트워크', '마이코플라스마 폐렴', '마켓컬리(kurly)']",0.003,0.824,0.173,dn/dnk
456070,KOSDAQ,이엔셀,"['유전자 치료제/분석', '줄기세포']",,,,
102710,KOSDAQ,이엔에프테크놀로지,['반도체 재료/부품'],0.0,0.0,1.0,dn/dnk
63760,KOSDAQ,이엘피,['OLED(유기 발광 다이오드)'],0.031,0.033,0.936,dn/dnk
123570,KOSDAQ,이엠넷,['광고'],0.37,0.553,0.077,dn/dnk
83470,KOSDAQ,이엠앤아이,['OLED(유기 발광 다이오드)'],0.641,0.356,0.003,dn/dnk
95190,KOSDAQ,이엠코리아,"['방위산업/전쟁 및 테러', '남-북-러 가스관사업', '수소차(연료전지/부품/충전소 등)', '철도', '항공기부품', '원자력발전']",0.189,0.791,0.02,dn/dnk
91120,KOSDAQ,이엠텍,"['휴대폰부품', '스마트폰', '카메라모듈/부품', '전기차 화재 방지(배터리 열폭주 등)', '2차전지', '2차전지(소재/부품)', '전기차', '전력저장장치(ESS)', '전기차(충전소/충전기)', '가상현실(VR)']",0.995,0.005,0.0,dn/dnk
102460,KOSPI,이연제약,"['mRNA(메신저 리보핵산)', '제약업체', '치매', '슈퍼박테리아']",0.152,0.844,0.004,dn/dnk
39030,KOSDAQ,이오테크닉스,"['HBM(고대역폭메모리)', '반도체 장비', 'LED장비']",0.998,0.002,0.0,dn/dnk
88290,KOSDAQ,이원컴포텍,['자동차부품'],0.277,0.714,0.008,dn/dnk
84680,KOSPI,이월드,"['토스(toss)', '테마파크']",0.003,0.478,0.52,dn/dnk
353810,KOSDAQ,이지바이오,"['사료', '아프리카 돼지열병(ASF)']",0.001,0.001,0.998,dn/dnk
261520,KOSDAQ,이지스,"['2025 하반기 신규상장', '리츠(REITs)']",,,,
350520,KOSPI,이지스레지던스리츠,['리츠(REITs)'],0.0,0.0,1.0,dn/dnk
334890,KOSPI,이지스밸류플러스리츠,['리츠(REITs)'],,,,
99750,KOSDAQ,이지케어텍,"['의료AI', '원격진료/비대면진료(U-Healthcare)']",0.005,0.011,0.984,dn/dnk
377330,KOSDAQ,이지트로닉스,"['니켈', '폐배터리', '방위산업/전쟁 및 테러', '5G(5세대 이동통신)', '수소차(연료전지/부품/충전소 등)', '전기차']",0.0,,1.0,dn/dnk
35810,KOSDAQ,이지홀딩스,"['지주사', '사료', '스포츠행사 수혜(올림픽, 월드컵 등)', '육계', '여름', '구제역/광우병 수혜', '아프리카 돼지열병(ASF)']",0.0,0.0,1.0,dn/dnk
134060,KOSDAQ,이퓨쳐,['교육/온라인 교육'],0.0,0.987,0.013,dn/dnk
14990,KOSPI,인디에프,"['남북경협', '패션/의류', '네옴시티']",0.0,0.006,0.994,dn/dnk
41830,KOSDAQ,인바디,"['고령화 사회(노인복지)', '의료기기', '원격진료/비대면진료(U-Healthcare)']",0.043,0.712,0.245,dn/dnk
352940,KOSDAQ,인바이오,"['코로나19(치료제/백신 개발 등)', '농업', '코로나19(진단/치료제/백신 개발 등)', '키오스크(KIOSK)', '코로나19(진단키트)', '가상화폐(비트코인 등)']",0.01,,0.99,dn/dnk
101140,KOSPI,인바이오젠,"['코로나19(치료제/백신 개발 등)', '코로나19(진단/치료제/백신 개발 등)', '키오스크(KIOSK)', '코로나19(진단키트)', '가상화폐(비트코인 등)']",0.0,0.13,0.87,dn/dnk
79950,KOSDAQ,인베니아,['OLED(유기 발광 다이오드)'],0.963,0.036,0.001,dn/dnk
389470,KOSDAQ,인벤티지랩,"['탈모 치료', '마리화나(대마)', '비만치료제', '치매']",,,,dn/dnk
277410,KOSDAQ,인산가,"['탈모 치료', '음식료업종']",0.274,0.587,0.138,dn/dnk
60150,KOSDAQ,인선이엔티,"['폐배터리', '태풍 및 장마', '폐기물처리']",0.002,0.652,0.346,dn/dnk
33230,KOSDAQ,인성정보,"['고령화 사회(노인복지)', '의료AI', 'NI(네트워크통합)', '원격진료/비대면진료(U-Healthcare)']",0.003,0.512,0.484,dn/dnk
450520,KOSDAQ,인스웨이브,['AI 챗봇(챗GPT 등)'],,,,
6490,KOSPI,인스코비,"['탈모 치료', '스마트그리드(지능형전력망)', '화장품']",0.0,0.017,0.983,dn/dnk
465480,KOSDAQ,인스피언,['보안주(정보)'],,,,
37330,KOSDAQ,인지디스플레,['초전도체'],0.0,0.991,0.009,dn/dnk
100030,KOSDAQ,인지소프트,"['인터넷은행', '모바일솔루션(스마트폰)']",0.563,0.433,0.004,dn/dnk
23800,KOSPI,인지컨트롤스,"['드론(Drone)', '자동차부품', '수소차(연료전지/부품/충전소 등)', '전기차', '남북경협', '초전도체']",0.129,0.847,0.024,dn/dnk
34590,KOSPI,인천도시가스,"['겨울', '도시가스']",0.0,0.997,0.002,dn/dnk
83640,KOSDAQ,인콘,"['보안주(물리)', 'CCTV＆DVR', '재난/안전(지진/화재 등)']",0.742,0.218,0.039,dn/dnk
64090,KOSDAQ,인크레더블버즈,['화장품'],,,,
216050,KOSDAQ,인크로스,['광고'],0.638,0.228,0.134,dn/dnk
49070,KOSDAQ,인탑스,"['로봇(산업용/협동로봇 등)', '휴대폰부품', '갤럭시 부품주', '스마트폰', '자동차부품']",0.999,0.001,0.0,dn/dnk
119610,KOSDAQ,인터로조,"['고령화 사회(노인복지)', '의료기기']",0.003,0.968,0.029,dn/dnk
129260,KOSPI,인터지스,['종합 물류'],0.042,0.923,0.035,dn/dnk
51370,KOSDAQ,인터플렉스,"['PCB(FPCB 등)', '휴대폰부품', '갤럭시 부품주', '스마트폰', '아이폰', '플렉서블 디스플레이', '폴더블폰']",0.991,0.009,0.0,dn/dnk
64290,KOSDAQ,인텍플러스,"['2차전지', '반도체 장비']",0.999,0.001,0.0,dn/dnk
189300,KOSDAQ,인텔리안테크,"['우주항공산업(누리호/인공위성 등)', '통신장비']",0.005,0.78,0.215,dn/dnk
48530,KOSDAQ,인트론바이오,"['코로나19(진단/치료제/백신 개발 등)', '슈퍼박테리아', '백신/진단시약/방역(신종플루, AI 등)', '마이크로바이옴', '코로나19(진단키트)', '마이코플라스마 폐렴']",0.998,0.002,0.0,dn/dnk
23810,KOSPI,인팩,"['자동차부품', '전기차']",1.0,0.0,0.0,dn/dnk
115310,KOSDAQ,인포바인,"['인터넷은행', '삼성페이', '전자결제(전자화폐)']",0.0,0.003,0.997,dn/dnk
39290,KOSDAQ,인포뱅크,"['자율주행차', '인터넷은행', 'SNS(소셜네트워크서비스)', 'AI 챗봇(챗GPT 등)', '모바일솔루션(스마트폰)', '스마트카(SMART CAR)', '핀테크(FinTech)', '전자결제(전자화폐)', '카카오뱅크(kakao BANK)', '모바일콘텐츠(스마트폰/태블릿PC)']",0.014,0.985,0.0,dn/dnk
101930,KOSDAQ,인화정공,"['조선기자재', '자동차부품']",0.005,0.333,0.662,dn/dnk
249420,KOSPI,일동제약,"['비만치료제', '제약업체', '코로나19(치료제/백신 개발 등)', '코로나19(진단/치료제/백신 개발 등)', '코로나19(진단키트)']",0.183,0.778,0.039,dn/dnk
13360,KOSPI,일성건설,['건설 중소형'],0.006,0.776,0.218,dn/dnk
3120,KOSPI,일성아이에스,"['제약업체', '백신/진단시약/방역(신종플루, AI 등)']",0.001,0.155,0.844,dn/dnk
333430,KOSDAQ,일승,"['조선기자재', 'LNG(액화천연가스)']",0.001,0.117,0.881,dn/dnk
68330,KOSDAQ,일신바이오,['콜드체인(저온 유통)'],0.055,0.904,0.042,dn/dnk
7110,KOSPI,일신석재,"['DMZ 평화공원', '남북경협']",0.0,0.0,1.0,dn/dnk
178780,KOSDAQ,일월지엠엘,['LED'],1.0,0.0,0.0,dn/dnk
8500,KOSPI,일정실업,"['자동차부품', '밸류업(25년 기업가치 제고계획 발표)']",0.532,0.395,0.073,dn/dnk
19540,KOSDAQ,일지테크,"['자동차부품', '수소차(연료전지/부품/충전소 등)', '日 수출 규제(국산화 등)']",0.007,0.883,0.11,dn/dnk
81000,KOSPI,일진다이아,['수소차(연료전지/부품/충전소 등)'],0.001,0.044,0.955,dn/dnk
103590,KOSPI,일진전기,"['스마트그리드(지능형전력망)', '전선', '전력설비']",0.0,0.0,0.999,dn/dnk
94820,KOSDAQ,일진파워,"['핵융합에너지', '원자력발전']",0.003,0.26,0.736,dn/dnk
271940,KOSPI,일진하이솔루스,"['자동차부품', '수소차(연료전지/부품/충전소 등)']",0.953,,0.047,dn/dnk
15860,KOSPI,일진홀딩스,"['스마트그리드(지능형전력망)', '치매', '지주사']",0.0,0.002,0.997,dn/dnk
